totim,ghb,in-out,percent-discrepancy,rcha,sfr,sto-ss,sto-sy,total,wel
3889.5,-1146608.8,-733.9422,-0.01,10000736.0,-5816168.5,-216.39282,543167.44,-734.0,-3581643.8
3890.5,-1147003.6,-733.944,-0.01,10002934.0,-5818460.5,-210.01636,544660.4,-734.0,-3582654.8
3891.5,-1147395.4,-733.9446,-0.01,10004961.0,-5820736.0,-203.96777,546171.0,-734.0,-3583530.2
3892.5,-1147785.5,-733.9563,-0.01,10007053.0,-5823003.0,-198.71582,547509.3,-733.0,-3584309.0
3893.5,-1148171.8,-733.967,-0.01,10008895.0,-5825255.0,-191.80444,549037.1,-734.0,-3585047.5
3894.5,-1148552.8,-733.9764,-0.01,10010443.0,-5827485.5,-182.26782,551012.2,-734.0,-3585968.8
3895.5,-1148935.9,-733.9864,-0.01,10012803.0,-5829711.5,-177.59082,552196.0,-734.0,-3586907.5
3896.5,-1149312.4,-733.9769,-0.01,10014306.0,-5831916.5,-169.27588,554139.5,-734.0,-3587781.5
3897.5,-1149683.6,-733.9876,-0.01,10015650.0,-5834098.0,-159.35278,556271.4,-734.0,-3588714.2
3898.5,-1150054.0,-733.9834,-0.01,10017361.0,-5836267.5,-153.30664,557896.44,-734.0,-3589516.8
3899.5,-1150422.2,-734.0892,-0.01,10019079.0,-5838419.5,-145.57715,559643.6,-734.0,-3590469.5
3900.5,-1150791.0,-734.1181,-0.01,10021152.0,-5840563.5,-140.19336,561050.7,-734.0,-3591442.2
3901.5,-1151156.0,-734.1265,-0.01,10022808.0,-5842688.5,-132.60498,562851.1,-734.0,-3592415.8
3902.5,-1151516.2,-734.139,-0.01,10024219.0,-5844790.0,-123.03296,564923.1,-734.0,-3593447.2
3903.5,-1151873.0,-734.1505,-0.01,10025598.0,-5846870.0,-114.38013,566974.4,-734.0,-3594449.5
3904.5,-1152226.8,-734.1642,-0.01,10027000.0,-5848932.0,-105.80371,569002.5,-735.0,-3595472.8
3905.5,-1152576.9,-734.1778,-0.01,10028320.0,-5850968.5,-96.04761,571203.75,-734.0,-3596616.8
3906.5,-1152922.6,-734.1811,-0.01,10029499.0,-5852983.5,-86.490234,573515.25,-734.0,-3597755.8
3907.5,-1153267.8,-734.1898,-0.01,10031015.0,-5854985.5,-78.87012,575424.56,-734.0,-3598841.5
3908.5,-1153612.5,-734.2022,-0.01,10032774.0,-5856967.0,-70.45654,577311.56,-734.0,-3600169.8
3909.5,-1153952.5,-734.2041,-0.01,10034059.0,-5858925.5,-62.378906,579417.25,-734.0,-3601270.0
3910.5,-1154291.5,-734.2309,-0.01,10035603.0,-5860869.5,-54.56421,581279.4,-734.0,-3602401.0
3911.5,-1154624.4,-734.2548,-0.01,10036682.0,-5862789.0,-43.83545,583644.75,-734.0,-3603603.8
3912.5,-1154955.6,-734.3054,-0.01,10038016.0,-5864687.5,-34.39038,585864.06,-735.0,-3604936.8
3913.5,-1155283.8,-734.3307,-0.01,10039252.0,-5866564.0,-25.781494,588083.7,-734.0,-3606196.8
3914.5,-1155609.0,-734.3511,-0.01,10040476.0,-5868423.0,-16.618408,590305.25,-734.0,-3607467.8
3915.5,-1155932.8,-734.45,-0.01,10041877.0,-5870264.0,-7.3085938,592479.7,-735.0,-3608887.5
3916.5,-1156252.8,-734.4242,-0.01,10043064.0,-5872087.0,1.3066406,594627.2,-735.0,-3610087.8
3917.5,-1156568.2,-734.4405,-0.01,10044085.0,-5873886.5,11.765625,597023.75,-735.0,-3611400.2
3918.5,-1156881.9,-734.4458,-0.01,10045282.0,-5875668.5,19.961182,599140.44,-735.0,-3612626.8
3919.5,-1157192.5,-734.4718,-0.01,10046410.0,-5877429.0,29.94458,601477.9,-735.0,-3614030.5
3920.5,-1157499.9,-734.4571,-0.01,10047509.0,-5879170.5,39.58789,603747.6,-734.0,-3615360.5
3921.5,-1157804.9,-734.4768,-0.01,10048661.0,-5880894.5,48.164062,605884.8,-734.0,-3616629.2
3922.5,-1158106.0,-734.505,-0.01,10049681.0,-5882596.0,57.57666,608159.3,-735.0,-3617930.5
3923.5,-1158403.9,-734.5252,-0.01,10050685.0,-5884279.5,67.01245,610435.44,-734.0,-3619238.0
3924.5,-1158699.6,-734.5295,-0.01,10051789.0,-5885946.0,76.78345,612716.5,-735.0,-3620671.5
3925.5,-1158991.1,-734.5188,-0.01,10052715.0,-5887593.0,85.857666,615020.0,-734.0,-3621970.8
3926.5,-1159280.4,-734.527,-0.01,10053732.0,-5889228.5,92.71338,616986.25,-735.0,-3623036.5
3927.5,-1159566.6,-734.5549,-0.01,10054693.0,-5890849.0,101.71948,619056.2,-735.0,-3624170.5
3928.5,-1159851.4,-734.5772,-0.01,10055800.0,-5892454.5,109.39429,620945.6,-735.0,-3625283.8
3929.5,-1160132.6,-734.5944,-0.01,10056751.0,-5894046.0,118.10034,623035.5,-735.0,-3626460.5
3930.5,-1160411.1,-734.5911,-0.01,10057700.0,-5895621.5,126.57471,625077.56,-734.0,-3627606.5
3931.5,-1160687.0,-734.601,-0.01,10058639.0,-5897184.0,134.15039,627031.6,-735.0,-3628668.2
3932.5,-1160960.2,-734.6317,-0.01,10059569.0,-5898733.5,142.1084,629002.75,-735.0,-3629755.0
3933.5,-1161230.5,-734.6279,-0.01,10060466.0,-5900266.0,150.35522,630965.3,-735.0,-3630819.5
3934.5,-1161498.1,-734.6397,-0.01,10061375.0,-5901786.5,158.5149,632884.3,-735.0,-3631867.8
3935.5,-1161763.5,-734.6719,-0.01,10062302.0,-5903296.5,166.20703,634801.2,-735.0,-3632944.2
3936.5,-1162026.1,-734.6199,-0.01,10063198.0,-5904791.5,174.2649,636717.4,-735.0,-3634006.8
3937.5,-1162286.6,-734.6327,-0.01,10064118.0,-5906274.5,182.36938,638644.75,-735.0,-3635118.0
3938.5,-1162544.4,-734.6395,-0.01,10065005.0,-5907742.0,190.2976,640553.5,-734.0,-3636197.2
3939.5,-1162799.8,-734.6802,-0.01,10065900.0,-5909197.5,197.92065,642441.6,-735.0,-3637277.2
3940.5,-1163052.6,-734.6919,-0.01,10066784.0,-5910633.5,205.91504,644421.1,-735.0,-3638459.8
3941.5,-1163303.1,-734.7087,-0.01,10067671.0,-5912057.0,213.63623,646279.44,-735.0,-3639538.0
3942.5,-1163551.2,-734.7119,-0.01,10068557.0,-5913462.5,222.68848,648313.1,-735.0,-3640813.8
3943.5,-1163797.2,-734.7345,-0.01,10069443.0,-5914854.5,229.48193,650199.44,-734.0,-3641954.5
3944.5,-1164041.1,-734.7407,-0.01,10070327.0,-5916236.0,237.09058,652050.25,-735.0,-3643072.2
3945.5,-1164283.0,-734.8166,-0.01,10071213.0,-5917604.0,244.33887,653893.5,-735.0,-3644198.8
3946.5,-1164522.8,-734.8403,-0.01,10072095.0,-5918956.0,252.70947,655894.9,-735.0,-3645499.0
3947.5,-1164760.5,-734.8673,-0.01,10072978.0,-5920294.5,260.44604,657823.9,-735.0,-3646742.2
3948.5,-1164996.4,-734.8618,-0.01,10073861.0,-5921623.0,266.03003,659496.0,-734.0,-3647739.0
3949.5,-1165230.2,-734.8733,-0.01,10074744.0,-5922940.5,273.4541,661212.3,-735.0,-3648793.2
3950.5,-1165462.5,-734.8834,-0.01,10075626.0,-5924246.5,281.15234,663055.9,-735.0,-3649989.0
3951.5,-1165692.6,-734.9126,-0.01,10076509.0,-5925540.5,289.39355,664975.5,-735.0,-3651275.2
3952.5,-1165921.0,-734.918,-0.01,10077391.0,-5926819.0,296.27222,666791.94,-735.0,-3652473.8
3953.5,-1166147.6,-734.9159,-0.01,10078274.0,-5928088.5,301.92847,668389.7,-735.0,-3653464.2
3954.5,-1166372.4,-734.9265,-0.01,10079156.0,-5929343.5,308.88672,670051.4,-735.0,-3654535.2
3955.5,-1166595.5,-734.9539,-0.01,10080039.0,-5930591.5,314.77026,671611.25,-735.0,-3655513.0
3956.5,-1166817.0,-734.9605,-0.01,10080921.0,-5931828.0,321.93726,673293.2,-735.0,-3656626.2
3957.5,-1167036.9,-735.0282,-0.01,10081804.0,-5933052.0,328.729,674980.1,-735.0,-3657758.8
3958.5,-1167255.1,-735.0983,-0.01,10082686.0,-5934266.0,334.60425,676578.0,-735.0,-3658812.8
3959.5,-1167471.8,-735.0862,-0.01,10083569.0,-5935471.0,341.13623,678192.5,-735.0,-3659894.5
3960.5,-1167687.0,-735.1093,-0.01,10084451.0,-5936664.0,348.1797,679859.5,-735.0,-3661043.2
3961.5,-1167900.6,-735.0411,-0.01,10085334.0,-5937853.0,352.3589,681236.5,-735.0,-3661904.2
3962.5,-1168113.0,-735.061,-0.01,10086216.0,-5939034.0,358.57373,682740.3,-735.0,-3662903.0
3963.5,-1168324.0,-735.0681,-0.01,10087099.0,-5940208.5,364.12378,684173.94,-735.0,-3663839.5
3964.5,-1168533.5,-735.0596,-0.01,10087982.0,-5941377.0,369.67358,685535.9,-735.0,-3664711.8
3965.5,-1168741.6,-735.0944,-0.01,10088864.0,-5942538.5,374.63892,686891.25,-735.0,-3665585.2
3966.5,-1168948.6,-735.0869,-0.01,10089747.0,-5943694.0,379.2036,688124.3,-736.0,-3666342.8
3967.5,-1169154.4,-735.115,-0.01,10090629.0,-5944844.0,384.36646,689380.06,-735.0,-3667130.5
3968.5,-1169358.9,-735.127,-0.01,10091512.0,-5945986.0,389.24634,690636.56,-735.0,-3667928.0
3969.5,-1169562.1,-735.1527,-0.01,10092394.0,-5947120.5,394.69385,691939.9,-735.0,-3668781.2
3970.5,-1169764.5,-735.1683,-0.01,10093277.0,-5948249.5,398.87305,693155.7,-735.0,-3669552.5
3971.5,-1169965.6,-735.1738,-0.01,10094160.0,-5949376.0,403.50757,694326.6,-735.0,-3670283.5
3972.5,-1170165.6,-735.2057,-0.01,10095042.0,-5950499.0,407.97803,695493.25,-735.0,-3671014.5
3973.5,-1170364.6,-735.2186,-0.01,10095925.0,-5951613.5,414.18726,696833.9,-735.0,-3671930.0
3974.5,-1170562.6,-735.2154,-0.01,10096811.0,-5952721.0,418.33325,698067.75,-735.0,-3672748.8
3975.5,-1170759.8,-735.2018,-0.01,10097696.0,-5953823.5,422.63013,699255.3,-735.0,-3673526.2
3976.5,-1170956.1,-735.1926,-0.01,10098604.0,-5954922.0,426.7666,700337.06,-735.0,-3674225.0
3977.5,-1171151.8,-735.2355,-0.01,10099497.0,-5956017.5,431.2849,701458.56,-735.0,-3674953.5
3978.5,-1171346.6,-735.2183,-0.01,10100401.0,-5957110.0,435.1211,702514.0,-736.0,-3675628.8
3979.5,-1171540.4,-735.2113,-0.01,10101287.0,-5958194.0,439.53882,703633.56,-735.0,-3676361.2
3980.5,-1171733.6,-735.2475,-0.01,10102201.0,-5959274.0,443.6609,704717.8,-735.0,-3677089.8
3981.5,-1171926.4,-735.259,-0.01,10103136.0,-5960350.5,448.31836,705873.56,-735.0,-3677916.2
3982.5,-1172118.4,-735.2468,-0.01,10104027.0,-5961422.0,452.29956,706955.25,-735.0,-3678629.0
3983.5,-1172309.4,-735.2276,-0.01,10104933.0,-5962491.0,456.19263,707990.2,-736.0,-3679313.8
3984.5,-1172500.0,-735.1546,-0.01,10105855.0,-5963557.5,459.94263,708966.94,-735.0,-3679959.8
3985.5,-1172689.6,-735.1427,-0.01,10106751.0,-5964620.5,463.27026,709901.8,-735.0,-3680541.0
3986.5,-1172878.2,-735.123,-0.01,10107643.0,-5965682.5,466.66162,710824.75,-735.0,-3681109.5
3987.5,-1173066.5,-735.1599,-0.01,10108564.0,-5966741.0,470.3108,711737.7,-735.0,-3681699.0
3988.5,-1173254.4,-735.18,-0.01,10109510.0,-5967795.5,474.28882,712699.4,-735.0,-3682369.0
3989.5,-1173441.6,-735.206,-0.01,10110457.0,-5968847.5,478.0398,713635.7,-735.0,-3683016.0
3990.5,-1173628.9,-735.2103,-0.01,10111434.0,-5969896.5,481.01367,714503.9,-736.0,-3683628.5
3991.5,-1173816.5,-735.2223,-0.01,10112569.0,-5970946.0,484.12183,715282.2,-736.0,-3684307.8
3992.5,-1174003.5,-735.2113,-0.01,10113533.0,-5971989.5,487.54736,716189.6,-735.0,-3684952.8
3993.5,-1174190.2,-735.2398,-0.01,10114563.0,-5973028.5,491.22974,717097.6,-736.0,-3685667.8
3994.5,-1174376.5,-735.2337,-0.01,10115552.0,-5974063.5,494.2727,717978.1,-735.0,-3686319.2
3995.5,-1174562.4,-735.232,-0.01,10116595.0,-5975093.0,497.66406,718829.7,-735.0,-3687002.2
3996.5,-1174748.2,-735.2094,-0.01,10117629.0,-5976121.5,500.5022,719621.44,-735.0,-3687616.2
3997.5,-1174933.9,-735.2406,-0.01,10118715.0,-5977144.5,503.77417,720475.75,-735.0,-3688350.8
3998.5,-1175119.5,-735.282,-0.01,10119828.0,-5978164.0,506.67627,721258.1,-736.0,-3689044.8
3999.5,-1175305.5,-735.2978,-0.01,10121023.0,-5979180.0,509.9148,722049.56,-735.0,-3689832.2
4000.5,-1175491.0,-735.3085,-0.01,10122093.0,-5980191.0,513.2158,722936.5,-735.0,-3690595.8
4001.5,-1175675.6,-735.3223,-0.01,10123062.0,-5981196.5,516.2534,723826.1,-736.0,-3691267.8
4002.5,-1175859.8,-735.3612,-0.01,10124116.0,-5982198.0,519.7446,724706.7,-735.0,-3692020.2
4003.5,-1176043.6,-735.3965,-0.01,10125205.0,-5983197.0,522.66016,725477.75,-736.0,-3692699.8
4004.5,-1176228.8,-735.4514,-0.01,10126585.0,-5984201.0,523.8032,725941.06,-736.0,-3693356.0
4005.5,-1176413.6,-735.4767,-0.01,10127741.0,-5985203.0,526.0647,726600.56,-736.0,-3693986.0
4006.5,-1176599.0,-735.459,-0.01,10129008.0,-5986205.0,527.5393,727089.1,-735.0,-3694555.8
4007.5,-1176785.4,-735.5094,-0.01,10130412.0,-5987208.5,528.8176,727491.25,-736.0,-3695173.5
4008.5,-1176971.8,-735.5338,-0.01,10131700.0,-5988208.0,531.7207,728119.06,-735.0,-3695906.2
4009.5,-1177159.4,-735.5189,-0.01,10133196.0,-5989211.5,532.2854,728467.6,-735.0,-3696560.0
4010.5,-1177347.2,-735.5682,-0.01,10134534.0,-5990213.0,533.9458,728980.44,-735.0,-3697223.8
4011.5,-1177535.2,-735.5817,-0.01,10135875.0,-5991212.5,536.1587,729490.2,-735.0,-3697888.5
4012.5,-1177723.8,-735.6277,-0.01,10137277.0,-5992211.0,537.4243,729928.75,-736.0,-3698544.5
4013.5,-1177912.5,-735.6614,-0.01,10138685.0,-5993209.5,538.84375,730367.6,-735.0,-3699205.2
4014.5,-1178101.8,-735.697,-0.01,10140117.0,-5994204.5,541.4143,730938.1,-736.0,-3700026.0
4015.5,-1178292.0,-735.7199,-0.01,10141698.0,-5995198.0,542.83594,731365.9,-736.0,-3700853.2
4016.5,-1178484.6,-735.6909,-0.01,10143686.0,-5996199.5,541.4275,731299.1,-735.0,-3701578.2
4017.5,-1178679.2,-735.659,-0.01,10145695.0,-5997206.5,540.96265,731225.4,-736.0,-3702311.5
4018.5,-1178876.1,-735.6654,-0.01,10147823.0,-5998221.5,539.5105,731022.6,-736.0,-3703023.0
4019.5,-1179072.8,-735.6046,-0.01,10149372.0,-5999234.0,539.9592,731300.25,-736.0,-3703641.5
4020.5,-1179268.6,-735.6207,-0.01,10150725.0,-6000242.0,541.9419,731799.1,-736.0,-3704290.8
4021.5,-1179465.2,-735.6175,-0.01,10152440.0,-6001253.0,542.56006,731966.1,-735.0,-3704965.8
4022.5,-1179660.9,-735.6415,-0.01,10153730.0,-6002255.5,544.7263,732570.2,-735.0,-3705664.0
4023.5,-1179859.1,-735.6096,-0.01,10155847.0,-6003267.5,544.0388,732436.0,-736.0,-3706435.5
4024.5,-1180060.8,-735.5664,-0.01,10158399.0,-6004292.0,541.5117,731927.75,-735.0,-3707251.2
4025.5,-1180262.6,-735.5824,-0.01,10160197.0,-6005311.5,541.6543,732109.9,-735.0,-3708010.2
4026.5,-1180466.9,-735.5598,-0.01,10162441.0,-6006338.0,540.0156,731851.6,-736.0,-3708763.8
4027.5,-1180670.8,-735.628,-0.01,10164122.0,-6007359.0,541.0342,732140.75,-735.0,-3709509.0
4028.5,-1180876.2,-735.6156,-0.01,10166220.0,-6008387.0,540.0908,732022.75,-735.0,-3710255.5
4029.5,-1181083.9,-735.6102,-0.01,10168462.0,-6009426.5,537.5137,731619.7,-735.0,-3710845.0
4030.5,-1181292.5,-735.6046,-0.01,10170549.0,-6010471.0,536.09106,731374.6,-735.0,-3711432.0
4031.5,-1181501.5,-735.5493,-0.01,10172390.0,-6011514.5,536.5598,731476.5,-735.0,-3712123.0
4032.5,-1181711.2,-735.51,-0.01,10174333.0,-6012561.0,535.93286,731402.06,-735.0,-3712734.2
4033.5,-1181923.5,-735.5671,-0.01,10176833.0,-6013616.0,533.9287,730904.1,-736.0,-3713466.8
4034.5,-1182137.5,-735.5444,-0.01,10179201.0,-6014677.5,532.0049,730553.8,-735.0,-3714207.2
4035.5,-1182351.1,-735.5842,-0.01,10180953.0,-6015735.0,532.88965,730815.3,-735.0,-3714950.2
4036.5,-1182564.8,-735.608,-0.01,10182823.0,-6016791.0,533.6953,730993.0,-736.0,-3715730.0
4037.5,-1182781.0,-735.5848,-0.01,10185377.0,-6017860.5,530.3989,730425.25,-735.0,-3716426.2
4038.5,-1182999.9,-735.568,-0.01,10188040.0,-6018937.0,528.0513,729865.8,-736.0,-3717232.2
4039.5,-1183221.4,-735.5531,-0.01,10190879.0,-6020022.0,525.6987,729281.2,-736.0,-3718178.5
4040.5,-1183444.2,-735.5415,-0.01,10193343.0,-6021110.0,522.98364,728875.25,-736.0,-3718922.5
4041.5,-1183670.1,-735.5319,-0.01,10196358.0,-6022214.0,519.0813,728006.44,-736.0,-3719735.5
4042.5,-1183896.5,-735.4883,-0.01,10198712.0,-6023317.5,517.98047,727768.8,-735.0,-3720520.2
4043.5,-1184125.9,-735.4715,-0.01,10201785.0,-6024432.5,514.35425,726946.25,-735.0,-3721422.5
4044.5,-1184358.1,-735.4429,-0.01,10205144.0,-6025560.0,509.84717,725937.75,-735.0,-3722409.2
4045.5,-1184591.4,-735.4943,-0.01,10207794.0,-6026685.0,508.45044,725641.5,-735.0,-3723403.0
4046.5,-1184826.9,-735.453,-0.01,10210820.0,-6027820.0,504.61865,724908.3,-735.0,-3724322.2
4047.5,-1185062.8,-735.47,-0.01,10213284.0,-6028950.5,504.11353,724777.25,-736.0,-3725288.2
4048.5,-1185300.2,-735.4596,-0.01,10216004.0,-6030084.5,502.8047,724485.5,-736.0,-3726343.5
4049.5,-1185540.4,-735.4382,-0.01,10219324.0,-6031235.5,498.03223,723483.9,-736.0,-3727265.8
4050.5,-1185782.2,-735.4293,-0.01,10222393.0,-6032391.5,494.79443,722771.75,-735.0,-3728220.8
4051.5,-1186025.0,-735.409,-0.01,10225162.0,-6033556.5,491.7727,722206.25,-735.0,-3729014.8
4052.5,-1186270.5,-735.3519,-0.01,10228496.0,-6034733.0,487.73364,721256.6,-735.0,-3729972.2
4053.5,-1186517.4,-735.3341,-0.01,10231597.0,-6035916.5,484.12793,720497.25,-735.0,-3730879.5
4054.5,-1186767.2,-735.3155,-0.01,10235352.0,-6037116.0,478.17627,719137.9,-736.0,-3731820.8
4055.5,-1187019.0,-735.3074,-0.01,10238841.0,-6038327.5,473.2837,718029.7,-735.0,-3732733.2
4056.5,-1187272.4,-735.2814,-0.01,10242225.0,-6039543.0,470.69263,717247.7,-735.0,-3733862.8
4057.5,-1187526.6,-735.307,-0.01,10245228.0,-6040762.0,467.75122,716711.9,-736.0,-3734855.0
4058.5,-1187781.9,-735.3418,-0.01,10248149.0,-6041978.5,466.63672,716399.2,-736.0,-3735989.8
4059.5,-1188039.5,-735.3409,-0.01,10251649.0,-6043201.5,463.63403,715656.2,-736.0,-3737263.0
4060.5,-1188299.9,-735.3262,-0.01,10255757.0,-6044441.0,457.22607,714273.6,-735.0,-3738482.8
4061.5,-1188561.8,-735.312,-0.01,10259417.0,-6045686.5,452.9734,713309.7,-735.0,-3739666.5
4062.5,-1188825.6,-735.3097,-0.01,10263126.0,-6046939.5,448.6797,712316.94,-736.0,-3740862.2
4063.5,-1189091.0,-735.3226,-0.01,10266704.0,-6048193.5,446.53125,711665.6,-735.0,-3742266.8
4064.5,-1189358.2,-735.3169,-0.01,10270445.0,-6049461.0,440.32983,710513.4,-735.0,-3743315.5
4065.5,-1189627.4,-735.3055,-0.01,10274205.0,-6050739.5,434.65796,709280.6,-736.0,-3744288.0
4066.5,-1189897.6,-735.3063,-0.01,10277711.0,-6052027.5,431.4895,708377.25,-735.0,-3745330.0
4067.5,-1190169.9,-735.2879,-0.01,10281518.0,-6053325.5,426.72925,707236.2,-735.0,-3746421.0
4068.5,-1190443.6,-735.2772,-0.01,10285218.0,-6054631.5,421.448,706131.06,-736.0,-3747430.2
4069.5,-1190719.1,-735.2884,-0.01,10289020.0,-6055947.5,417.46582,705043.7,-735.0,-3748549.5
4070.5,-1190997.9,-735.2606,-0.01,10293822.0,-6057290.0,408.63525,702959.94,-735.0,-3749638.0
4071.5,-1191276.2,-735.301,-0.01,10297073.0,-6058626.5,407.06763,702498.44,-735.0,-3750811.0
4072.5,-1191556.4,-735.3093,-0.01,10300664.0,-6059971.5,403.35352,701680.6,-735.0,-3751956.0
4073.5,-1191838.6,-735.3016,-0.01,10304641.0,-6061329.5,397.5918,700407.7,-735.0,-3753013.8
4074.5,-1192122.5,-735.2793,-0.01,10308566.0,-6062700.0,392.5984,699234.06,-736.0,-3754105.0
4075.5,-1192409.4,-735.237,-0.01,10313266.0,-6064086.5,385.27734,697415.2,-736.0,-3755305.8
4076.5,-1192697.5,-735.2004,-0.01,10317307.0,-6065484.0,379.4419,696139.5,-735.0,-3756379.8
4077.5,-1192986.8,-735.1777,-0.01,10321097.0,-6066886.5,375.9702,695180.75,-735.0,-3757516.2
4078.5,-1193279.5,-735.1661,-0.01,10326192.0,-6068316.0,366.1443,692894.94,-735.0,-3758592.5
4079.5,-1193572.8,-735.1866,-0.01,10329986.0,-6069746.0,362.03516,691901.8,-735.0,-3759667.0
4080.5,-1193867.2,-735.1874,-0.01,10333753.0,-6071181.5,359.15405,691048.3,-735.0,-3760847.0
4081.5,-1194162.2,-735.1849,-0.01,10337301.0,-6072616.0,357.5603,690489.6,-735.0,-3762105.0
4082.5,-1194457.4,-735.194,-0.01,10340480.0,-6074047.0,356.24023,690232.75,-736.0,-3763300.5
4083.5,-1194755.6,-735.2015,-0.01,10344943.0,-6075495.5,350.68408,688876.44,-735.0,-3764654.5
4084.5,-1195055.6,-735.1601,-0.01,10349469.0,-6076965.0,343.5398,687253.25,-735.0,-3765780.5
4085.5,-1195355.1,-735.1951,-0.01,10352786.0,-6078426.5,342.1648,686886.0,-735.0,-3766967.8
4086.5,-1195656.5,-735.2085,-0.01,10356724.0,-6079896.5,338.45093,685946.0,-735.0,-3768190.8
4087.5,-1195960.6,-735.2001,-0.01,10361539.0,-6081385.5,332.1587,684331.7,-735.0,-3769591.8
4088.5,-1196264.9,-735.1973,-0.01,10365309.0,-6082871.0,329.7312,683759.4,-735.0,-3770996.8
4089.5,-1196571.1,-735.1581,-0.01,10369735.0,-6084371.0,324.84375,682513.3,-736.0,-3772366.5
4090.5,-1196878.9,-735.1598,-0.01,10374126.0,-6085880.0,318.8418,681249.75,-735.0,-3773670.8
4091.5,-1197188.9,-735.1394,-0.01,10379073.0,-6087409.5,311.40918,679391.1,-735.0,-3774912.0
4092.5,-1197499.9,-735.1225,-0.01,10383562.0,-6088946.5,307.05005,678177.7,-735.0,-3776335.8
4093.5,-1197811.8,-735.0779,-0.01,10387710.0,-6090486.5,303.06055,677205.9,-735.0,-3777656.0
4094.5,-1198124.1,-735.0693,-0.01,10391516.0,-6092025.5,299.44556,676483.2,-735.0,-3778883.5
4095.5,-1198439.8,-735.0731,-0.01,10396937.0,-6093596.0,290.03003,674185.4,-735.0,-3780112.0
4096.5,-1198755.9,-735.0722,-0.01,10401120.0,-6095171.5,285.59717,673094.56,-735.0,-3781307.8
4097.5,-1199074.2,-735.0687,-0.01,10405996.0,-6096763.0,279.3186,671478.75,-735.0,-3782652.5
4098.5,-1199392.5,-735.0352,-0.01,10409744.0,-6098354.0,276.47534,670849.75,-735.0,-3783858.2
4099.5,-1199711.8,-735.0006,-0.01,10413735.0,-6099949.5,274.30908,670108.9,-735.0,-3785192.0
4100.5,-1200033.2,-734.9956,-0.01,10418419.0,-6101560.5,267.77954,668666.94,-735.0,-3786495.0
4101.5,-1200357.1,-734.9968,-0.01,10423688.0,-6103201.0,257.7444,666386.9,-735.0,-3787509.5
4102.5,-1200682.0,-735.0035,-0.01,10428483.0,-6104850.0,253.53687,664934.7,-735.0,-3788874.0
4103.5,-1201008.0,-734.9469,-0.01,10433095.0,-6106510.5,247.7522,663583.3,-735.0,-3790143.2
4104.5,-1201336.4,-734.9184,-0.01,10438783.0,-6108197.5,238.66309,661275.25,-735.0,-3791498.2
4105.5,-1201664.1,-734.9446,-0.01,10442644.0,-6109881.0,236.25073,660672.5,-735.0,-3792742.8
4106.5,-1201994.8,-734.9343,-0.01,10447774.0,-6111580.5,227.95117,658779.8,-735.0,-3793940.8
4107.5,-1202326.0,-734.9014,-0.01,10452109.0,-6113287.0,223.66162,657657.3,-735.0,-3795112.2
4108.5,-1202658.2,-734.8648,-0.01,10456458.0,-6115002.0,218.84839,656462.4,-735.0,-3796213.2
4109.5,-1202992.8,-734.8445,-0.01,10461392.0,-6116733.0,211.7998,654783.4,-735.0,-3797396.0
4110.5,-1203328.0,-734.7957,-0.01,10465894.0,-6118472.0,206.77539,653466.06,-735.0,-3798502.2
4111.5,-1203666.0,-734.7788,-0.01,10471964.0,-6120247.5,195.08447,650609.1,-735.0,-3799589.2
4112.5,-1204004.5,-734.8013,-0.01,10476432.0,-6122020.0,191.59814,649560.75,-735.0,-3800894.2
4113.5,-1204343.9,-734.7878,-0.01,10480547.0,-6123793.5,187.70752,648724.4,-735.0,-3802056.5
4114.5,-1204684.2,-734.7738,-0.01,10484783.0,-6125572.5,184.34985,647814.5,-735.0,-3803259.0
4115.5,-1205026.8,-734.7598,-0.01,10489516.0,-6127364.0,179.32324,646572.06,-734.0,-3804611.0
4116.5,-1205371.6,-734.7626,-0.01,10495401.0,-6129192.0,168.24048,643966.6,-735.0,-3805707.5
4117.5,-1205716.1,-734.7724,-0.01,10499483.0,-6131015.0,165.66089,643173.9,-735.0,-3806826.2
4118.5,-1206062.6,-734.7672,-0.01,10504281.0,-6132848.5,160.68164,641845.0,-735.0,-3808110.0
4119.5,-1206411.4,-734.7495,-0.01,10509977.0,-6134710.5,151.42847,639621.75,-735.0,-3809363.0
4120.5,-1206761.1,-734.7214,-0.01,10514930.0,-6136581.5,146.0149,638182.4,-734.0,-3810650.8
4121.5,-1207112.9,-734.7105,-0.01,10520639.0,-6138476.5,136.8899,635975.06,-735.0,-3811896.5
4122.5,-1207466.2,-734.7101,-0.01,10526244.0,-6140390.5,128.0686,633782.6,-735.0,-3813033.0
4123.5,-1207821.1,-734.6808,-0.01,10531427.0,-6142316.0,121.156006,632064.1,-735.0,-3814210.2
4124.5,-1208177.6,-734.6346,-0.01,10537066.0,-6144265.5,112.03955,629798.2,-735.0,-3815267.8
4125.5,-1208533.8,-734.6524,-0.01,10541252.0,-6146208.0,110.78003,629190.25,-735.0,-3816545.5
4126.5,-1208892.5,-734.6417,-0.01,10546805.0,-6148170.5,102.38672,627185.75,-734.0,-3817765.0
4127.5,-1209252.5,-734.6099,-0.01,10552112.0,-6150145.0,96.04883,625514.5,-735.0,-3819059.8
4128.5,-1209614.2,-734.5947,-0.01,10557723.0,-6152142.5,86.69873,623372.4,-735.0,-3820160.0
