obsnme,obsval,weight,obgnme,oname,otype,usecol,time,i,j,totim,observed
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4352.5,33.91915629,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,hds,lst,trgw-0-22-15,4352.5,,,,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4383.5,34.02108948,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,hds,lst,trgw-0-22-15,4383.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3652.5,34.41294652,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3652.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3683.5,34.52251961,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3683.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3712.5,34.62810612,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3712.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3743.5,34.6945952,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3743.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3773.5,34.688486,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3773.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3804.5,34.60298776,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3804.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3834.5,34.46223282,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3834.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3865.5,34.29449201,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3865.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3896.5,34.14617015,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3896.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3926.5,34.05359404,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3926.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3957.5,34.03734572,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3957.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3987.5,34.10257233,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,3987.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4018.5,34.23386495,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4018.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4049.5,34.39031083,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4049.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4077.5,34.51476066,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4077.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4108.5,34.59126999,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4108.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4138.5,34.5854658,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4138.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4169.5,34.49919374,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4169.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4199.5,34.36097482,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4199.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4230.5,34.20424723,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4230.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4261.5,34.07915527,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4261.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4291.5,34.02386814,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4291.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4322.5,34.0511052,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4322.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4352.5,34.15213123,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4352.5,,,,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4383.5,34.30277667,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,trgw-0-24-4,4383.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3652.5,34.4365228793536,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3652.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3683.5,34.53288644387679,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3683.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3712.5,34.63881267932264,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3712.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3743.5,34.746662965127925,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3743.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3773.5,34.722727106300496,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3773.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3804.5,34.621402300213674,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3804.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3834.5,34.457042817878985,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3834.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3865.5,34.252153613274984,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3865.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3896.5,34.04213117580594,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3896.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3926.5,33.936824346991074,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3926.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3957.5,33.89507926037841,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3957.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3987.5,33.98562993712438,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,3987.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4018.5,34.179517929028734,10.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4018.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4049.5,34.278696252251024,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4049.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4077.5,34.426441950299385,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4077.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4108.5,34.498226611023725,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4108.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4138.5,34.449204089392744,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4138.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4169.5,34.42303511094051,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4169.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4199.5,34.27613787847723,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4199.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4230.5,34.104492296639805,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4230.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4261.5,33.989360230459425,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4261.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4291.5,33.958785266890644,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4291.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4322.5,33.99928111403118,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4322.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4352.5,34.105561897192764,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4352.5,,,,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4383.5,34.32664616146825,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,trgw-0-26-6,4383.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3652.5,33.93789283,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3652.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3683.5,34.01708127,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3683.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3712.5,34.07939487,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3712.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3743.5,34.1087439,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3743.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3773.5,34.09172036,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3773.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3804.5,34.03067733,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3804.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3834.5,33.94318203,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3834.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3865.5,33.84926581,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3865.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3896.5,33.77507053,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3896.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3926.5,33.73817465,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3926.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3957.5,33.74844654,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3957.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3987.5,33.80393879,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,3987.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4018.5,33.89036803,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4018.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4049.5,33.98135269,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4049.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4077.5,34.04470102,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4077.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4108.5,34.07376599,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4108.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4138.5,34.05364247,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4138.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4169.5,33.9904245,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4169.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4199.5,33.90324052,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4199.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4230.5,33.81463724,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4230.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4261.5,33.75263958,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4261.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4291.5,33.73628042,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4291.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4322.5,33.7701471,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4322.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4352.5,33.84247189,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4352.5,,,,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4383.5,33.93458221,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,trgw-0-29-15,4383.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3652.5,34.65329763724518,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3652.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3683.5,34.69745217671242,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3683.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3712.5,34.79402947708519,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3712.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3743.5,34.87066279715367,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3743.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3773.5,34.84886115249268,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3773.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3804.5,34.83098009481256,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3804.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3834.5,34.694262857080695,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3834.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3865.5,34.5518243797344,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3865.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3896.5,34.37847761597579,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3896.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3926.5,34.301858706363134,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3926.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3957.5,34.274818766176644,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3957.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3987.5,34.31932783861032,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,3987.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4018.5,34.337508911834774,10.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4018.5,,,,1.0
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4049.5,34.47886679206619,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4049.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4077.5,34.579832203353604,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4077.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4108.5,34.644634818384574,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4108.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4138.5,34.65327356148156,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4138.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4169.5,34.54555307248522,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4169.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4199.5,34.49084370802561,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4199.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4230.5,34.359213612584014,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4230.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4261.5,34.26205103291501,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4261.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4291.5,34.248167784830414,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4291.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4322.5,34.29672003317694,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4322.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4352.5,34.36366403929708,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4352.5,,,,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4383.5,34.50664237501525,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,trgw-0-3-8,4383.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3652.5,34.03186968,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3652.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3683.5,34.14243535,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3683.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3712.5,34.23041864,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3712.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3743.5,34.2732117,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3743.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3773.5,34.25068525,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3773.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3804.5,34.16548491,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3804.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3834.5,34.04317651,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3834.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3865.5,33.91038356,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3865.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3896.5,33.80390728,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3896.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3926.5,33.74810998,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3926.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3957.5,33.75718892,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3957.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3987.5,33.83047291,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,3987.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4018.5,33.95030005,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4018.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4049.5,34.07980807,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4049.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4077.5,34.17367032,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4077.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4108.5,34.2187091,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4108.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4138.5,34.19442257,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4138.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4169.5,34.10684049,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4169.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4199.5,33.98512696,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4199.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4230.5,33.85893429,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4230.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4261.5,33.76894056,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4261.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4291.5,33.74224281,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4291.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4322.5,33.78464327,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4322.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4352.5,33.88271743,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4352.5,,,,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4383.5,34.01233996,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,trgw-0-33-7,4383.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3652.5,33.92457202,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3652.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3683.5,34.03598661,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3683.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3712.5,34.11273241,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3712.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3743.5,34.14365311,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3743.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3773.5,34.11448108,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3773.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3804.5,34.03121757,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3804.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3834.5,33.91815407,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3834.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3865.5,33.80119233,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3865.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3896.5,33.71199923,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3896.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3926.5,33.66962352,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3926.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3957.5,33.68719268,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3957.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3987.5,33.76162956,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,3987.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4018.5,33.87424473,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,4018.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4049.5,33.99064892,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,4049.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4077.5,34.07031395,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,4077.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4108.5,34.10295004,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,4108.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4138.5,34.07210409,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,4138.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4169.5,33.98644023,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,4169.5,,,,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4199.5,33.87289225,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,trgw-0-34-10,4199.5,,,,
