name,value,group,weight
oname:hdstd_otype:lst_usecol:trgw_2_2_9_time:701.0,-1.33253,oname:hdstd_otype:lst_usecol:trgw_2_2_9,0
oname:hdstd_otype:lst_usecol:trgw_2_2_9_time:732.0,-1.14719,oname:hdstd_otype:lst_usecol:trgw_2_2_9,0
oname:hdstd_otype:lst_usecol:trgw_2_2_9_time:92.0,-0.286286,oname:hdstd_otype:lst_usecol:trgw_2_2_9,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:122.0,0.153298,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:153.0,0.0148866,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:183.0,-0.137201,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:214.0,-0.310475,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:245.0,-0.425203,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:275.0,-0.513892,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:306.0,-0.534178,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:32.0,0.0878788,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:336.0,-0.453026,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:367.0,-0.351597,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:398.0,-0.220111,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:426.0,-0.194022,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:457.0,-0.206239,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:487.0,-0.13165,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:518.0,-0.270879,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:548.0,-0.386204,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:579.0,-0.522672,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:61.0,0.172848,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:610.0,-0.625334,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:640.0,-0.690454,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:671.0,-0.63654,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:701.0,-0.471329,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:732.0,-0.450708,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_33_7_time:92.0,0.180214,oname:hdstd_otype:lst_usecol:trgw_2_33_7,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:122.0,0.129125,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:153.0,0.00915633,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:183.0,-0.128354,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:214.0,-0.280075,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:245.0,-0.389283,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:275.0,-0.459726,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:306.0,-0.475843,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:32.0,0.10146,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:336.0,-0.394346,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:367.0,-0.297309,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:398.0,-0.184118,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:426.0,-0.159199,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:457.0,-0.165662,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:487.0,-0.0796166,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:518.0,-0.232999,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:548.0,-0.344428,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:579.0,-0.461737,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:61.0,0.178633,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:610.0,-0.559328,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:640.0,-0.626299,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:671.0,-0.579789,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:701.0,-0.405749,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:732.0,-0.378674,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_34_10_time:92.0,0.153339,oname:hdstd_otype:lst_usecol:trgw_2_34_10,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:122.0,-0.411884,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:153.0,-0.543245,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:183.0,-0.593055,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:214.0,-0.828578,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:245.0,-1.04755,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:275.0,-1.16621,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:306.0,-1.2856,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:32.0,-0.122974,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:336.0,-1.25223,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:367.0,-1.15623,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:398.0,-1.10898,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:426.0,-0.940171,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:457.0,-0.928616,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:487.0,-0.919405,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:518.0,-0.987194,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:548.0,-1.07678,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:579.0,-1.24443,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:61.0,-0.220014,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:610.0,-1.40229,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:640.0,-1.48976,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:671.0,-1.44749,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:701.0,-1.34152,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:732.0,-1.16418,oname:hdstd_otype:lst_usecol:trgw_2_3_8,0
oname:hdstd_otype:lst_usecol:trgw_2_3_8_time:92.0,-0.279567,oname:hdstd_otype:lst_usecol:trgw_2_3_8,100
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:1.0,0,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:122.0,-0.258627,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:153.0,-0.400871,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:183.0,-0.486585,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:214.0,-0.726655,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:245.0,-0.919754,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:275.0,-1.07485,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:306.0,-1.19036,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:32.0,-0.063894,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:336.0,-1.1692,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:367.0,-1.09321,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:398.0,-1.013,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:426.0,-0.900257,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:457.0,-0.884736,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:487.0,-0.836138,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:518.0,-0.914528,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:548.0,-0.981635,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:579.0,-1.15146,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:61.0,-0.129755,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:610.0,-1.31057,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:640.0,-1.41491,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:671.0,-1.38879,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:701.0,-1.26083,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:732.0,-1.16068,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdstd_otype:lst_usecol:trgw_2_9_1_time:92.0,-0.144384,oname:hdstd_otype:lst_usecol:trgw_2_9_1,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:1.0,0.00596281,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:122.0,0.00527374,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:153.0,0.00480961,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:183.0,0.00389417,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:214.0,0.00502871,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:245.0,0.00454245,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:275.0,0.00298467,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:306.0,0.0038208,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:32.0,0.00886588,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:336.0,0.00463263,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:367.0,0.00090288,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:398.0,0.00032805,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:426.0,0.00739193,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:457.0,0.00575579,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:487.0,0.00475157,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:518.0,0.00386619,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:548.0,0.00534562,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:579.0,0.00431241,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:61.0,0.00470016,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:610.0,0.00502797,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:640.0,0.00336208,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:671.0,0.00123659,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:701.0,0.00378324,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:732.0,0.00113998,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_13_10_time:92.0,0.00809434,oname:hdsvd_otype:lst_usecol:trgw_0_13_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:1.0,0.0116466,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:122.0,0.0103062,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:153.0,0.00591297,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:183.0,0.00379522,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:214.0,0.00810874,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:245.0,0.00743327,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:275.0,0.00313507,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:306.0,0.00337022,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:32.0,0.0051289,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:336.0,0.00537112,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:367.0,0.00599583,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:398.0,0.00640367,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:426.0,0.00360188,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:457.0,0.0103801,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:487.0,0.00489268,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:518.0,0.00459523,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:548.0,0.00703196,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:579.0,0.00431066,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:61.0,0.00652731,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:610.0,0.00429048,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:640.0,0.00245267,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:671.0,0.00494076,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:701.0,0.00248983,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:732.0,0.00469524,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_15_16_time:92.0,0.00448612,oname:hdsvd_otype:lst_usecol:trgw_0_15_16,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:1.0,0.00928149,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:122.0,0.0138326,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:153.0,0.0165914,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:183.0,0.0121267,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:214.0,0.0131069,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:245.0,0.00947059,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:275.0,0.00753304,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:306.0,0.0240372,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:32.0,0.0132555,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:336.0,0.0203996,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:367.0,0.00518492,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:398.0,0.00435874,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:426.0,0.00476769,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:457.0,0.0102063,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:487.0,0.0111873,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:518.0,0.0128988,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:548.0,0.0135423,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:579.0,0.0159194,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:61.0,0.0245484,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:610.0,0.0118077,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:640.0,0.00783581,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:671.0,0.0196795,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:701.0,0.00031802,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:732.0,0.00050026,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_21_10_time:92.0,0.025893,oname:hdsvd_otype:lst_usecol:trgw_0_21_10,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:1.0,-0.134814,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:122.0,-0.135671,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:153.0,-0.110215,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:183.0,-0.075752,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:214.0,-0.0311405,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:245.0,-0.00323777,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:275.0,0.012786,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:306.0,0.0103852,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:32.0,-0.144879,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:336.0,0.00398713,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:367.0,-0.0248198,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:398.0,-0.0493446,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:426.0,-0.0698035,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:457.0,-0.0670169,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:487.0,-0.0707172,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:518.0,-0.0480342,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:548.0,-0.00873255,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:579.0,0.0179614,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
oname:hdsvd_otype:lst_usecol:trgw_0_22_15_time:61.0,-0.161322,oname:hdsvd_otype:lst_usecol:trgw_0_22_15,0
